master_person_id,total_campaign_memberships,total_responses,real_engagement_count,automated_touch_count,automation_ratio,webinar_attended_count,event_attended_count,content_response_count,email_response_count,last_response_date,days_since_last_response,responses_7d,responses_14d,responses_30d,responses_90d,response_velocity_30d,engagement_burst_flag,sustained_engagement_flag,seniority_score,persona_score,profile_completeness_score,non_prospect_flag,account_id,is_icp_qualified,is_named_account,intent_score,do_not_contact,account_response_count,engaged_contacts_on_account,account_surge_flag,duplicate_email_flag,shared_mailbox_flag,broken_conversion_link_flag,missing_title_flag,missing_account_flag,opted_out_flag,bounced_or_left_company_flag,structural_block_flag,risk_score,eligibility_status,engagement_quality_score,buying_committee_strength
MP00000000000095,10,1,1,9,0.9,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,100,0,71.42857142857143,False,001pxYyhIKHQI7CRBs,False,False,18.0,False,12,5,True,False,False,False,True,False,False,False,False,15,Eligible,50.0,100.0
MP00000000000096,10,2,2,8,0.8,2,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,0,60,71.42857142857143,False,001Ybd3Bh4ZucCkJYy,False,False,30.0,False,7,4,True,False,False,False,True,False,False,True,True,100,Blocked,70.0,100.0
MP00000000000097,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,001xavU07zUHLnnBbu,False,False,72.0,False,0,0,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,0.0
MP00000000000098,18,6,6,11,0.6111111111111112,3,2,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,3,6,1.0,False,True,50,85,100.0,False,001zKG5mSoyPstUeC9,False,True,20.0,False,6,1,False,True,False,False,False,False,False,False,False,30,Eligible,76.66666666666667,16.666666666666664
MP00000000000099,11,2,2,9,0.8181818181818182,0,0,2,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,0,60,85.71428571428571,False,0013Vpazov026aO0Tg,True,False,90.0,False,7,3,False,False,False,False,False,False,False,True,True,100,Blocked,50.0,100.0
MP00000000000100,3,1,1,2,0.6666666666666666,1,0,0,0,2026-04-17 21:04:04,43.12216435185185,0,0,0,1,0.0,False,False,70,0,71.42857142857143,False,001uQO001xtSV2ceN5,False,False,47.0,False,7,3,True,False,False,False,True,False,False,False,False,15,Eligible,70.0,100.0
MP00000000000101,5,4,4,1,0.2,1,2,1,0,2026-05-18 21:04:04,12.122164351851852,0,1,2,4,1.0,False,True,0,75,85.71428571428571,False,001jQzW52TdimuPGtk,True,True,67.0,False,13,3,True,False,False,False,False,False,False,False,False,0,Eligible,80.0,50.0
MP00000000000102,8,6,6,1,0.125,4,0,2,0,2026-05-30 21:04:04,0.12216435185185186,1,2,2,6,0.5,False,True,25,60,85.71428571428571,False,001PKY6gob2I4ndZ4s,False,False,44.0,False,9,2,True,True,False,False,True,False,False,False,False,45,Restricted,63.333333333333336,66.66666666666666
MP00000000000103,13,2,2,10,0.7692307692307693,1,1,0,0,2026-05-24 14:00:00,6.416655092592593,1,2,2,2,2.0,False,False,0,0,57.14285714285714,False,0018GrgmolaHr8IRh1,False,False,22.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,85.0,66.66666666666666
MP00000000000104,10,0,0,10,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,60,71.42857142857143,False,0018EE5GXTeLYHteOt,True,False,63.0,False,7,3,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,100.0
MP00000000000105,4,2,2,0,0.0,2,0,0,0,2026-04-17 21:04:04,43.12216435185185,0,0,0,2,0.0,False,False,50,0,100.0,False,001Cr0uIamIsMCKEVm,True,True,86.0,False,4,2,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,33.33333333333333
MP00000000000106,1,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,00130pNIhsHFk6jOSL,True,False,69.0,False,0,0,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,0.0
MP00000000000107,4,1,1,3,0.75,1,0,0,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,1,0.0,False,False,70,85,100.0,False,001ciuDCLFuMk9TsuZ,False,False,21.0,False,3,2,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,66.66666666666666
MP00000000000108,2,1,1,1,0.5,1,0,0,0,2026-05-10 11:00:00,20.541655092592592,0,0,1,1,1.0,False,False,100,0,100.0,True,001EBqUhArQEPcyLas,True,False,90.0,False,9,5,False,False,False,False,False,False,False,False,True,0,Blocked,70.0,100.0
MP00000000000109,3,2,2,1,0.3333333333333333,0,0,2,0,2026-05-10 11:00:00,20.541655092592592,0,0,2,2,2.0,False,False,0,100,85.71428571428571,False,0016ygsij6X7Ok8R5W,True,False,90.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000110,12,4,4,8,0.6666666666666666,2,1,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,4,1.0,False,True,70,60,85.71428571428571,False,001zuLWOefQrSO42uK,True,True,86.0,False,8,2,False,False,False,False,True,False,False,False,False,15,Eligible,72.5,33.33333333333333
MP00000000000111,1,1,1,0,0.0,0,1,0,0,2026-04-23 21:04:04,37.12216435185185,0,0,0,1,0.0,False,False,0,0,71.42857142857143,False,001Fvbgz7h6itCmDDB,False,False,44.0,False,3,2,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,66.66666666666666
MP00000000000112,5,2,2,2,0.4,0,1,1,0,2026-05-10 11:00:00,20.541655092592592,0,0,1,2,1.0,False,False,85,100,85.71428571428571,False,001LAQvc1v9r86eNwX,True,False,84.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,75.0,66.66666666666666
MP00000000000113,5,3,3,2,0.4,2,1,0,0,2026-05-20 21:04:04,10.122164351851852,0,1,1,3,0.5,False,True,70,60,100.0,False,001f7ZJ69PqcUDO4lK,True,True,75.0,False,10,4,False,False,False,False,False,False,False,True,True,100,Blocked,80.0,66.66666666666666
MP00000000000114,1,1,1,0,0.0,0,0,1,0,2026-04-27 21:04:04,33.12216435185185,0,0,0,1,0.0,False,False,0,0,85.71428571428571,False,001im2GNXX9WwHE4Fy,False,False,42.0,False,2,2,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,66.66666666666666
MP00000000000115,2,1,1,1,0.5,0,1,0,0,2026-05-11 21:04:04,19.12216435185185,0,0,1,1,1.0,False,False,0,60,71.42857142857143,False,001iwItCqpgrxMp1ju,False,False,41.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,100.0,66.66666666666666
MP00000000000116,1,1,1,0,0.0,1,0,0,0,2026-05-20 21:04:04,10.122164351851852,0,1,1,1,1.0,False,False,100,0,100.0,True,001ioRRdzHzmA4KR1V,False,False,28.0,True,2,2,False,False,False,False,False,False,False,False,True,100,Blocked,70.0,66.66666666666666
MP00000000000117,11,1,1,10,0.9090909090909091,1,0,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,25,85,100.0,False,001DN8pbWvTMVTucHY,False,False,39.0,False,3,3,False,False,False,False,False,False,False,False,False,0,Eligible,70.0,100.0
MP00000000000118,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,25,75,100.0,False,001ozlNAbMmKyRmUYd,True,False,48.0,False,0,0,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,0.0
MP00000000000119,5,2,2,1,0.2,1,1,0,0,2026-04-25 21:04:04,35.12216435185185,0,0,0,2,0.0,False,False,0,0,71.42857142857143,False,001VIhhWZwZcSH9gZU,False,False,11.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,85.0,33.33333333333333
MP00000000000120,11,2,2,9,0.8181818181818182,1,0,0,1,2026-05-24 14:00:00,6.416655092592593,1,1,2,2,2.0,False,False,0,85,85.71428571428571,False,001JtVEFEtb6F7nvdE,True,False,96.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,45.0,33.33333333333333
MP00000000000121,13,3,3,10,0.7692307692307693,2,1,0,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,3,0.5,False,True,100,0,85.71428571428571,False,001vNMQSOZM4OtBJTf,False,True,9.0,False,3,1,False,False,False,False,False,False,False,False,False,0,Eligible,80.0,16.666666666666664
MP00000000000122,2,2,2,0,0.0,0,0,2,0,2026-05-13 21:04:04,17.12216435185185,0,0,1,2,1.0,False,False,100,75,100.0,False,001E86PWtzjxUD0sRX,False,False,50.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000123,1,1,1,0,0.0,0,0,1,0,2026-05-18 21:04:04,12.122164351851852,0,1,1,1,1.0,False,False,0,100,71.42857142857143,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000124,3,1,1,2,0.6666666666666666,0,1,0,0,2026-05-13 21:04:04,17.12216435185185,0,0,1,1,1.0,False,False,85,60,100.0,False,001RtsYh0OPk9pkjI7,False,False,57.0,False,1,1,False,False,False,False,False,False,False,True,True,100,Blocked,100.0,33.33333333333333
MP00000000000125,4,2,2,1,0.25,1,1,0,0,2026-04-12 19:30:00,48.18748842592593,0,0,0,2,0.0,False,False,100,100,100.0,False,001HGZpvr6SgYzV2am,True,True,69.0,False,2,1,False,False,False,False,False,False,False,False,False,0,Eligible,85.0,16.666666666666664
MP00000000000126,4,3,3,1,0.25,1,1,0,1,2026-04-29 21:04:04,31.12216435185185,0,0,0,3,0.0,False,False,0,75,71.42857142857143,False,001ILft9SGVZe8NBQv,True,True,73.0,False,3,1,False,False,False,False,True,False,False,True,True,100,Blocked,63.333333333333336,16.666666666666664
MP00000000000127,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,75,71.42857142857143,False,0017tO4fJHS64k2k59,False,False,19.0,False,3,1,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,33.33333333333333
MP00000000000128,6,3,3,0,0.0,1,0,2,0,2026-05-29 21:04:04,1.1221643518518518,1,2,3,3,3.0,False,True,50,75,85.71428571428571,False,001b5ZqlRtva1JyiNb,True,False,85.0,False,3,1,False,True,False,False,True,False,False,False,False,45,Restricted,56.666666666666664,33.33333333333333
MP00000000000129,22,4,4,18,0.8181818181818182,2,1,1,0,2026-05-24 14:00:00,6.416655092592593,1,2,4,4,4.0,False,True,0,0,71.42857142857143,False,001ioQaRY9AiexTgt2,False,False,16.0,False,5,2,True,True,False,False,False,False,False,False,False,30,Eligible,72.5,66.66666666666666
MP00000000000130,8,6,6,0,0.0,3,2,0,0,2026-05-14 17:42:00,16.262488425925927,0,0,4,6,2.0,False,True,50,0,85.71428571428571,True,001Q0OsGFUsd37EgEK,True,False,81.0,True,16,3,False,True,False,False,False,False,False,False,True,100,Blocked,68.33333333333333,100.0
MP00000000000131,11,4,4,7,0.6363636363636364,1,0,1,2,2026-05-24 14:00:00,6.416655092592593,2,2,2,4,1.0,False,True,0,0,71.42857142857143,True,001CtlRJoWcURYxPY8,False,True,30.0,False,16,4,True,False,False,False,True,False,False,False,True,15,Blocked,40.0,66.66666666666666
MP00000000000132,13,3,3,10,0.7692307692307693,0,1,1,1,2026-05-24 14:00:00,6.416655092592593,1,2,2,3,2.0,False,True,0,100,85.71428571428571,False,001nipuaUkxRFZXe1c,False,False,37.0,False,7,4,True,False,False,False,False,False,False,False,False,0,Eligible,56.666666666666664,100.0
MP00000000000133,13,4,4,9,0.6923076923076923,2,1,0,1,2026-05-24 14:00:00,6.416655092592593,1,2,2,4,1.0,False,True,70,60,85.71428571428571,False,001qpepgaxT82ExHgD,True,True,99.0,True,8,3,False,False,False,False,True,False,False,False,True,100,Blocked,65.0,50.0
MP00000000000134,14,1,1,13,0.9285714285714286,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,50,0,85.71428571428571,False,001w6AQOfMXSfjSNTt,False,False,69.0,False,4,3,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,100.0
MP00000000000135,2,0,0,2,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,57.14285714285714,False,001YTH8xIZM1JRcore,False,False,43.0,False,7,2,False,False,False,False,True,False,False,False,False,15,Eligible,0.0,66.66666666666666
MP00000000000136,14,4,4,9,0.6428571428571429,1,0,1,0,2026-05-28 21:04:04,2.122164351851852,3,3,3,4,3.0,True,True,85,75,100.0,False,001gatwqilBIzbvfLu,False,False,26.0,False,8,2,True,False,False,False,False,False,False,False,False,0,Eligible,30.0,66.66666666666666
MP00000000000137,5,3,3,0,0.0,1,0,2,0,2026-05-19 21:04:04,11.122164351851852,0,1,3,3,3.0,False,True,70,0,85.71428571428571,False,001rNHu9GCLgR0OVSn,False,False,81.0,False,4,2,False,False,False,False,False,False,False,True,True,100,Blocked,56.666666666666664,66.66666666666666
MP00000000000138,11,1,1,9,0.8181818181818182,0,0,1,0,2026-05-24 21:04:04,6.122164351851852,1,1,1,1,1.0,False,False,25,0,85.71428571428571,False,0012VbYqdSJeCwEJwp,False,False,39.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,33.33333333333333
MP00000000000139,9,1,1,8,0.8888888888888888,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,1,1.0,False,False,0,75,71.42857142857143,False,001fGcn13Dce53Ic5t,False,False,53.0,False,3,2,False,False,False,False,True,False,False,False,False,15,Eligible,50.0,66.66666666666666
MP00000000000140,4,2,2,1,0.25,1,0,1,0,2026-05-11 21:04:04,19.12216435185185,0,0,1,2,1.0,False,False,70,0,85.71428571428571,False,001ReIdHFJjuGhmKfF,True,False,63.0,False,3,2,False,False,False,False,False,False,False,False,False,0,Eligible,60.0,66.66666666666666
MP00000000000141,3,1,1,1,0.3333333333333333,0,0,1,0,2026-04-21 21:04:04,39.12216435185185,0,0,0,1,0.0,False,False,85,60,100.0,False,0018EE5GXTeLYHteOt,True,False,63.0,False,7,3,False,False,False,False,False,False,False,False,False,0,Eligible,50.0,100.0
MP00000000000142,4,0,0,3,0.75,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,0,85.71428571428571,False,001g2luCq1GNLLKv0M,False,False,44.0,False,7,3,True,False,False,False,False,False,False,False,False,0,Eligible,0.0,100.0
MP00000000000143,15,6,6,9,0.6,3,0,3,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,6,0.2,False,True,50,60,100.0,False,001YRsMfihslQFzixl,False,False,44.0,False,7,2,False,True,False,False,False,False,False,False,False,30,Eligible,60.0,66.66666666666666
MP00000000000144,8,3,3,3,0.375,1,0,2,0,2026-05-19 21:04:04,11.122164351851852,0,1,2,3,2.0,False,True,85,100,85.71428571428571,False,001GoEd9Sf53GRx8ff,False,False,65.0,False,9,4,True,True,False,False,True,False,False,False,False,45,Restricted,56.666666666666664,100.0
MP00000000000145,4,2,2,1,0.25,0,2,0,0,2026-05-29 21:04:04,1.1221643518518518,1,1,2,2,2.0,False,False,70,60,100.0,False,001ePut0SstzyshA6P,False,False,31.0,False,6,2,False,False,False,False,False,False,False,False,False,0,Eligible,100.0,66.66666666666666
MP00000000000146,12,3,3,9,0.75,1,0,1,1,2026-05-24 14:00:00,6.416655092592593,1,1,1,3,0.5,False,True,0,100,85.71428571428571,False,001QYXzENpOSWe9DyF,True,False,58.0,False,4,2,False,False,False,False,False,False,False,False,False,0,Eligible,46.666666666666664,66.66666666666666
MP00000000000147,13,3,3,10,0.7692307692307693,1,1,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,3,2.0,False,True,50,60,85.71428571428571,False,001qWCA79ISjs8JHUd,False,False,63.0,False,4,2,False,False,False,False,True,False,False,False,False,15,Eligible,73.33333333333333,66.66666666666666
MP00000000000148,5,4,4,1,0.2,2,1,0,0,2026-04-22 21:04:04,38.12216435185185,0,0,0,4,0.0,False,False,70,0,85.71428571428571,False,0012zMj518Y2bTu5X1,False,True,30.0,False,8,3,False,False,False,False,False,False,False,True,True,100,Blocked,60.0,50.0
MP00000000000149,4,1,1,2,0.5,0,0,1,0,2026-05-08 21:04:04,22.12216435185185,0,0,1,1,1.0,False,False,85,75,100.0,False,001tTThRRk7GWSkhWq,False,False,17.0,False,3,3,False,False,False,False,False,False,True,False,True,100,Blocked,50.0,100.0
MP00000000000150,3,0,0,1,0.3333333333333333,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,100,85.71428571428571,False,001NbrnTP3fAbnFbmO,False,False,15.0,False,5,3,True,False,False,False,False,False,False,False,False,0,Eligible,0.0,100.0
MP00000000000151,3,2,2,0,0.0,1,1,0,0,2026-04-12 19:30:00,48.18748842592593,0,0,0,2,0.0,False,False,0,100,71.42857142857143,False,001Cr0uIamIsMCKEVm,True,True,86.0,False,4,2,False,False,False,False,True,False,False,False,False,15,Eligible,85.0,33.33333333333333
MP00000000000152,11,2,2,8,0.7272727272727273,0,0,1,0,2026-05-24 14:00:00,6.416655092592593,1,1,1,2,1.0,False,False,70,0,85.71428571428571,False,001nuVxUZpfbH9vOWO,False,False,21.0,False,4,2,False,False,False,False,False,False,False,False,False,0,Eligible,25.0,66.66666666666666
MP00000000000153,7,2,2,3,0.42857142857142855,0,0,2,0,2026-05-24 21:04:04,6.122164351851852,1,1,2,2,2.0,False,False,0,75,85.71428571428571,False,0014I8IipmO50fSlqP,False,False,55.0,False,4,2,False,True,False,False,False,False,False,False,False,30,Eligible,50.0,66.66666666666666
MP00000000000154,16,3,3,10,0.625,1,0,2,0,2026-05-24 21:04:04,6.122164351851852,2,2,2,3,2.0,False,True,70,85,100.0,False,001ZEOQpY7NEkXkSE4,False,False,60.0,False,6,3,True,True,False,True,False,False,False,False,False,30,Eligible,56.666666666666664,100.0
MP00000000000155,3,2,2,1,0.3333333333333333,1,1,0,0,2026-05-06 21:04:04,24.12216435185185,0,0,2,2,2.0,False,False,50,60,100.0,False,001xsyf348JkxisEdA,True,False,56.0,False,3,2,False,False,False,False,False,False,False,False,False,0,Eligible,85.0,66.66666666666666
MP00000000000156,7,1,1,4,0.5714285714285714,0,1,0,0,2026-05-20 21:04:04,10.122164351851852,0,1,1,1,1.0,False,False,50,0,85.71428571428571,False,001FVr9Qh8yXv6UmFF,True,False,73.0,False,1,1,False,True,False,True,False,False,False,False,False,30,Eligible,100.0,33.33333333333333
MP00000000000157,12,4,4,8,0.6666666666666666,1,2,1,0,2026-05-30 21:04:04,0.12216435185185186,1,1,2,4,1.0,False,True,25,0,71.42857142857143,False,001zuLWOefQrSO42uK,True,True,86.0,False,8,2,False,True,False,False,True,False,False,False,False,45,Restricted,80.0,33.33333333333333
MP00000000000158,7,5,5,1,0.14285714285714285,1,3,1,0,2026-05-21 21:04:04,9.122164351851852,0,2,2,5,0.6666666666666666,False,True,50,60,100.0,False,001YHyNZQeRT0dfACL,False,True,15.0,False,8,3,False,False,False,False,False,False,False,False,False,0,Eligible,84.0,50.0
MP00000000000159,2,2,2,0,0.0,0,1,0,1,2026-05-05 21:04:04,25.12216435185185,0,0,1,2,1.0,False,False,50,100,100.0,False,001Lh8WvAwFv0Yg7NZ,False,False,32.0,False,4,3,False,False,False,False,False,False,False,False,False,0,Eligible,60.0,100.0
MP00000000000160,1,1,1,0,0.0,0,0,1,0,2026-04-26 21:04:04,34.12216435185185,0,0,0,1,0.0,False,False,25,0,85.71428571428571,False,001xG7YXipN2Ig00rV,False,False,27.0,False,10,4,True,False,False,False,False,False,False,False,False,0,Eligible,50.0,100.0
MP00000000000161,2,1,1,1,0.5,0,0,1,0,2026-05-05 21:04:04,25.12216435185185,0,0,1,1,1.0,False,False,25,0,71.42857142857143,False,001Lh8WvAwFv0Yg7NZ,False,False,32.0,False,4,3,False,False,False,False,True,False,False,False,False,15,Eligible,50.0,100.0
MP00000000000162,0,0,0,0,0.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,001RtsYh0OPk9pkjI7,False,False,57.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,33.33333333333333
MP00000000000163,11,4,4,7,0.6363636363636364,2,1,0,1,2026-05-24 14:00:00,6.416655092592593,2,2,4,4,4.0,False,True,0,0,85.71428571428571,True,0015qOpx4kysRoORaD,True,False,61.0,False,8,3,True,False,False,False,False,False,False,False,True,0,Blocked,65.0,100.0
MP00000000000164,1,1,1,0,0.0,0,0,1,0,2026-05-10 21:04:04,20.12216435185185,0,0,1,1,1.0,False,False,0,0,57.14285714285714,False,,False,False,0.0,False,0,0,False,False,False,False,False,True,False,False,False,15,Eligible,50.0,0.0
MP00000000000165,10,5,5,3,0.3,3,0,2,0,2026-05-20 21:04:04,10.122164351851852,0,2,3,5,1.5,False,True,70,75,100.0,False,001VHWGaub52Ztd26f,True,True,87.0,False,7,2,False,True,False,True,False,False,False,False,False,30,Eligible,62.0,33.33333333333333
MP00000000000166,1,1,1,0,0.0,1,0,0,0,2026-05-14 21:04:04,16.12216435185185,0,0,1,1,1.0,False,False,85,0,71.42857142857143,False,001DXQsedBEmLtST18,False,False,67.0,False,6,4,False,False,False,False,True,False,False,False,False,15,Eligible,70.0,100.0
MP00000000000167,12,3,3,8,0.6666666666666666,1,0,2,0,2026-05-24 14:00:00,6.416655092592593,1,1,2,3,2.0,False,True,70,85,100.0,False,001Wz5FYrsK9EjHvIH,False,False,60.0,False,7,3,True,True,False,False,False,False,False,False,False,30,Eligible,56.666666666666664,100.0
MP00000000000168,4,0,0,2,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,85,60,100.0,False,001RBT7qYHDBTq0Zf2,False,False,12.0,True,2,1,False,False,False,False,False,False,False,False,True,100,Blocked,0.0,33.33333333333333
MP00000000000169,3,1,1,1,0.3333333333333333,0,0,1,0,2026-05-10 11:00:00,20.541655092592592,0,0,1,1,1.0,False,False,0,75,71.42857142857143,False,001NgAC72qFl41sNLj,True,False,89.0,False,4,3,False,False,False,False,True,False,False,False,False,15,Eligible,50.0,100.0
MP00000000000170,3,1,1,2,0.6666666666666666,1,0,0,0,2026-05-19 21:04:04,11.122164351851852,0,1,1,1,1.0,False,False,0,85,85.71428571428571,False,0011fgUKx7tirfILLW,False,False,53.0,True,1,1,False,False,False,False,False,False,False,False,True,100,Blocked,70.0,33.33333333333333
MP00000000000171,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,001gJSoFc1pDxj51I4,False,False,46.0,False,1,1,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,33.33333333333333
MP00000000000172,4,2,2,2,0.5,0,1,1,0,2026-05-05 21:04:04,25.12216435185185,0,0,1,2,1.0,False,False,50,85,100.0,False,001YTH8xIZM1JRcore,False,False,43.0,False,7,2,False,False,False,False,False,False,False,False,False,0,Eligible,75.0,66.66666666666666
MP00000000000173,1,0,0,1,1.0,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,0,0,71.42857142857143,False,001uY18it6mt78sREJ,False,False,42.0,False,0,0,False,False,False,False,False,False,False,False,False,0,Eligible,0.0,0.0
MP00000000000174,2,0,0,1,0.5,0,0,0,0,,180.0,0,0,0,0,0.0,False,False,50,0,85.71428571428571,True,001TYIKIuhvPU1S8Lv,False,False,20.0,False,2,1,False,False,False,False,True,False,False,False,True,15,Blocked,0.0,33.33333333333333
